"gene_id"	"C1A"	"C1B"	"C2A"	"C2B"	"C5A"	"C5B"	"H1A"	"H1B"	"H2A"	"H2B"	"H5A"	"H5B"
"g22526"	17	28	31	14	26	43	16	38	53	14	42	2
"g22527"	18	9	19	9	13	15	6	13	24	15	10	0
"g22528"	9	32	15	11	28	19	8	35	30	2	31	5
"g22529"	11	5	7	3	9	17	5	5	5	3	21	1
"g2253"	0	0	0	0	0	1	0	0	0	0	0	0
"g22530"	0	1	0	6	0	0	0	0	0	0	1	0
"g22531"	114	195	63	21	125	114	54	239	74	35	159	23
"g22532"	25	44	31	14	26	48	35	52	31	11	42	10
"g22533"	0	0	0	0	0	8	0	4	0	0	0	0
"g22534"	542	972	514	369	959	1112	660	1073	681	322	848	182
"g22535"	0	0	1	0	2	4	0	1	0	0	0	0
"g22536"	54	63	34	20	74	31	20	59	44	11	42	8
"g22537"	0	6	3	1	10	2	1	2	0	0	0	0
"g22538"	2	5	14	5	6	7	15	8	3	13	2	0
"g22539"	0	0	0	0	0	0	0	0	0	0	0	0
"g2254"	0	3	0	0	0	0	0	0	0	0	0	0
"g22540"	6	0	0	0	1	1	0	0	1	0	0	0
"g22541"	57	58	29	29	66	53	66	39	63	23	51	1
"g22542"	8	8	7	3	15	19	7	10	3	0	12	1
"g22543"	7	0	0	0	1	2	1	4	1	0	0	0
"g22544"	2	1	0	0	0	0	2	4	8	1	4	1
"g22545"	0	0	0	0	1	0	0	0	0	0	2	0
"g22546"	5	1	4	0	4	2	2	3	3	0	1	0
"g22547"	0	1	0	0	0	0	0	0	0	0	0	0
"g22548"	0	0	0	0	0	0	0	0	0	0	0	0
"g22549"	0	0	0	0	0	0	0	0	0	0	0	0
"g2255"	0	6	0	0	0	0	1	0	0	0	1	0
"g22550"	0	0	0	0	0	2	0	0	0	0	0	0
"g22551"	5	12	3	6	7	10	9	9	10	5	14	0
"g22552"	27	37	5	12	18	22	19	28	17	11	24	6
"g22553"	2	0	0	0	0	1	0	0	0	0	0	0
"g22554"	2	1	0	2	0	0	0	0	4	0	1	0
"g22555"	8	11	6	2	15	7	8	9	10	5	12	2
"g22556"	0	0	0	0	0	0	0	0	0	1	0	0
"g22557"	1	0	0	0	0	0	0	0	0	0	0	0
"g22558"	0	0	0	0	0	0	3	0	0	0	0	0
"g22559"	0	0	0	0	0	0	0	0	0	0	0	0
"g2256"	115	128	69	88	142	156	78	134	139	41	150	15
"g22560"	0	0	0	1	0	0	1	0	3	0	1	0
"g22561"	10	26	5	8	23	39	12	58	26	6	45	0
"g22562"	0	0	0	0	4	0	0	0	0	0	0	0
"g22563"	20	37	11	15	18	26	20	20	9	7	19	1
"g22564"	0	0	0	0	0	0	0	0	1	0	2	0
"g22565"	29	28	2	16	32	26	36	29	55	7	36	9
"g22566"	1	22	20	9	15	20	23	23	20	3	27	13
"g22567"	3	4	2	1	12	10	3	5	7	1	10	0
"g22568"	2795	3777	2092	1060	3242	2362	1771	3214	2834	1365	2804	366
"g22569"	0	0	0	0	0	0	0	0	0	0	0	0
"g2257"	14	22	9	3	11	14	7	11	21	1	17	1
"g22570"	17	46	5	25	21	35	10	32	33	15	64	0
"g22571"	8	0	0	0	0	0	0	0	5	0	0	0
"g22572"	0	0	0	0	0	0	0	0	0	0	0	0
"g22573"	70	44	5	19	32	41	29	49	58	20	62	1
"g22574"	0	0	0	0	0	0	0	0	0	0	0	0
"g22575"	0	0	0	0	5	0	1	1	0	0	0	0
"g22576"	18	25	30	11	26	15	20	43	29	12	31	8
"g22577"	27	37	15	14	63	59	12	59	18	2	30	3
"g22578"	41	73	33	15	13	25	20	50	41	3	26	28
"g22579"	0	0	0	0	0	0	0	0	0	0	0	0
"g2258"	0	1	0	0	0	0	0	0	0	0	0	0
"g22580"	4	0	2	3	1	2	0	5	2	1	1	0
"g22581"	2	0	1	0	0	4	0	10	7	0	7	0
"g22582"	33	50	29	24	59	22	46	50	40	13	35	5
"g22583"	66	94	67	28	86	95	43	78	109	45	117	18
"g22584"	0	9	17	1	8	19	2	5	13	0	20	1
"g22585"	1	3	0	1	6	3	2	1	1	0	3	0
"g22586"	3	7	0	3	5	12	1	8	2	0	3	5
"g22587"	18	2	5	7	2	4	0	4	2	0	6	3
"g22588"	5	6	5	1	6	11	2	3	0	3	6	8
"g22589"	0	2	0	1	0	0	0	6	0	0	0	0
"g2259"	7	3	1	2	24	2	3	1	9	5	0	0
"g22590"	0	2	1	2	0	1	3	1	2	1	4	1
"g22591"	7	20	21	25	36	13	7	21	25	14	18	8
"g22592"	0	3	9	2	13	8	0	8	1	0	0	0
"g22593"	10	1	3	0	8	10	0	6	4	3	14	0
"g22594"	30	48	29	25	32	58	14	103	32	8	25	3
"g22595"	33	41	51	16	49	41	21	55	37	17	50	23
"g22596"	0	0	0	0	0	0	0	0	0	0	0	0
"g22597"	475	637	274	261	660	618	443	669	683	279	709	89
"g22598"	116	204	95	59	245	182	109	179	156	52	125	31
"g22599"	0	2	3	14	0	0	0	1	0	6	0	0
"g226"	17	2	1	0	2	6	1	3	0	2	1	0
"g2260"	21	0	2	0	12	8	3	9	4	0	8	0
"g22600"	0	0	0	0	0	0	0	0	0	0	0	0
"g22601"	80	84	55	46	89	67	55	84	97	26	107	19
"g22602"	91	161	103	28	186	212	128	141	105	34	142	36
"g22603"	32	67	59	34	60	46	53	99	64	23	101	3
"g22604"	71	117	37	46	145	97	66	137	80	28	88	28
"g22605"	232	288	213	155	348	378	180	352	410	132	385	74
"g22606"	0	9	7	0	1	4	1	0	0	1	4	0
"g22607"	412	558	319	227	543	510	333	543	500	180	511	109
"g22608"	2	3	0	0	5	4	1	0	13	1	2	0
"g22609"	0	1	0	0	0	0	0	1	0	0	0	0
"g2261"	33	24	3	2	44	12	22	33	20	11	16	2
"g22610"	1	6	2	4	4	6	1	5	4	1	4	0
"g22611"	0	2	0	1	4	3	2	2	2	2	9	0
"g22612"	0	0	0	0	0	1	0	2	0	0	0	0
"g22613"	91	112	121	83	104	101	65	139	172	99	150	18
"g22614"	12	14	21	0	15	35	13	13	10	11	35	2
"g22615"	66	92	86	116	105	136	94	161	118	56	126	34
"g22616"	31	27	42	3	39	20	7	23	32	36	35	0
"g22617"	4	7	2	2	2	3	2	8	4	3	3	0
"g22618"	0	0	0	0	0	0	0	0	0	0	0	0
"g22619"	0	0	0	0	0	0	0	0	0	0	0	0
"g2262"	12	51	8	7	12	31	8	15	25	4	22	12
"g22620"	0	1	0	0	0	0	0	0	0	0	7	0
"g22621"	20	9	15	17	15	23	11	28	24	12	24	0
"g22622"	5	3	6	3	11	10	6	6	3	0	6	1
"g22623"	13	53	27	19	64	83	30	49	65	19	63	4
"g22624"	9	19	16	6	14	14	10	1	10	1	12	1
"g22625"	0	0	0	0	0	0	0	0	0	0	0	0
"g22626"	20	35	19	33	49	30	18	42	31	10	67	28
"g22627"	59	66	40	39	99	69	50	84	63	32	71	15
"g22628"	0	1	0	0	0	0	0	1	0	0	0	0
"g22629"	0	0	0	0	0	0	0	0	0	0	0	0
"g2263"	0	0	0	0	0	0	0	0	0	0	0	0
"g22630"	32	29	22	14	34	31	17	54	27	11	39	10
"g22631"	2	0	0	0	3	0	0	0	0	0	0	0
"g22632"	66	49	30	31	73	44	30	69	75	18	59	17
"g22633"	1	2	6	0	0	7	7	8	0	1	1	0
"g22634"	0	0	0	0	1	0	0	0	0	0	1	0
"g22635"	0	0	0	0	0	0	0	1	0	0	1	0
"g22636"	48	28	27	5	23	46	17	19	12	0	55	0
"g22637"	1	13	1	2	0	3	0	6	9	9	6	0
"g22638"	45	84	87	30	113	89	43	75	80	25	84	5
"g22639"	9	15	3	20	25	24	11	18	10	10	17	8
"g2264"	0	0	0	0	1	0	0	0	0	0	3	0
"g22640"	6	13	9	3	6	13	17	8	7	2	12	1
"g22641"	0	0	3	1	0	2	0	2	8	0	0	0
"g22642"	0	0	0	0	0	0	0	0	0	0	0	0
"g22643"	0	0	0	0	2	1	0	0	12	1	1	0
"g22644"	2	2	8	13	10	10	1	1	3	0	5	0
"g22645"	40	40	32	14	43	63	26	52	43	16	50	9
"g22646"	1	0	1	0	0	0	0	1	3	0	13	2
"g22647"	17	9	3	5	23	9	8	15	11	4	27	0
"g22648"	2	0	0	1	0	3	0	2	0	0	8	0
"g22649"	0	1	0	3	3	0	1	0	0	0	3	0
"g2265"	8	21	39	12	35	25	30	20	36	6	50	0
"g22650"	11	9	18	4	20	17	14	15	14	10	13	5
"g22651"	178	274	104	82	319	330	201	354	218	86	351	114
"g22652"	0	0	0	0	0	0	0	0	0	0	0	0
"g22653"	0	0	0	0	6	1	10	6	3	0	2	0
"g22654"	126	119	115	30	160	157	118	188	174	56	164	34
"g22655"	0	13	0	0	0	0	0	5	0	0	0	0
"g22656"	0	0	0	0	0	2	0	0	0	0	0	0
"g22657"	0	3	0	0	0	0	0	3	0	0	1	0
"g22658"	21	46	54	16	50	32	25	41	50	16	41	4
"g22659"	38	47	35	22	46	38	55	47	31	8	31	13
"g2266"	0	0	0	0	0	0	0	1	0	0	0	0
"g22660"	29	44	50	30	30	45	30	66	46	32	87	17
"g22661"	43	42	13	7	68	24	34	62	43	7	23	3
"g22662"	10	10	1	7	9	18	12	10	4	1	12	1
"g22663"	0	0	0	0	0	0	0	0	0	0	2	0
"g22664"	7	5	4	2	7	5	0	4	0	1	8	0
"g22665"	2048	2552	1453	980	2956	2543	1556	2793	1852	939	2857	568
"g22666"	0	0	0	0	0	0	0	0	0	0	0	0
"g22667"	3	1	4	0	2	1	5	2	5	0	13	0
"g22668"	7	3	9	0	0	4	0	4	0	0	0	0
"g22669"	20	37	24	7	29	40	30	66	23	7	42	2
"g2267"	36	45	30	4	28	49	15	23	30	16	25	5
"g22670"	69	57	13	11	72	68	34	75	62	15	83	9
"g22671"	61	116	22	16	54	60	61	109	29	26	62	13
"g22672"	10	6	1	11	13	8	5	18	8	4	8	0
"g22673"	0	7	0	1	1	0	2	0	3	0	1	0
"g22674"	2	4	2	10	7	9	2	7	3	0	11	0
"g22675"	10	18	15	18	34	39	8	41	26	10	27	0
"g22676"	6	18	16	9	20	14	3	9	17	5	23	1
"g22677"	12	25	11	15	13	29	4	23	18	8	33	9
"g22678"	0	1	0	2	0	2	0	0	2	0	1	2
"g22679"	0	0	0	0	0	0	0	0	0	0	0	0
"g2268"	0	0	0	0	0	0	0	0	1	0	0	0
"g22680"	0	0	0	0	0	0	0	0	0	0	0	0
"g22681"	41	55	44	48	42	72	30	62	22	15	70	15
"g22682"	30	49	36	19	48	62	41	53	51	12	39	5
"g22683"	0	0	0	0	0	0	0	0	0	0	0	0
"g22684"	11	14	6	2	11	15	23	7	13	3	18	0
"g22685"	233	326	190	132	277	385	108	337	396	155	344	78
"g22686"	0	2	1	6	3	1	2	5	2	0	5	1
"g22687"	4	2	0	0	0	0	0	0	0	4	5	0
"g22688"	0	0	0	0	3	0	0	0	0	0	1	0
"g22689"	49	55	24	19	71	47	40	61	51	19	52	17
"g2269"	0	0	2	0	0	4	0	0	1	0	6	0
"g22690"	0	0	0	0	6	0	0	0	1	0	0	0
"g22691"	22	21	16	12	26	18	10	20	22	4	23	1
"g22692"	0	0	0	0	0	0	0	0	0	0	0	0
"g22693"	3	2	0	0	4	0	7	4	0	0	8	0
"g22694"	4	5	1	4	11	2	5	0	2	0	3	0
"g22695"	0	0	0	0	0	0	0	0	0	0	0	0
"g22696"	0	0	0	0	1	0	0	0	0	0	0	0
"g22697"	6	6	3	2	10	1	1	9	6	4	2	0
"g22698"	0	0	0	8	1	0	1	0	2	0	0	0
"g22699"	29	34	18	8	23	28	16	39	25	16	26	5
"g227"	4	10	4	1	9	4	3	16	12	2	6	1
"g2270"	0	0	0	0	0	0	0	0	0	0	0	0
"g22700"	0	0	0	0	0	0	0	0	1	0	0	0
"g22701"	0	0	0	0	0	0	0	0	1	0	0	0
"g22702"	11	38	2	2	29	35	4	14	34	20	19	0
"g22703"	47	118	114	75	109	98	51	121	126	66	113	4
"g22704"	3	0	3	0	14	5	3	5	2	1	6	0
"g22705"	106	110	85	56	103	132	91	130	114	23	156	28
"g22706"	0	0	0	0	0	0	0	0	0	0	0	0
"g22707"	0	0	0	2	1	0	0	0	0	0	0	0
"g22708"	2	0	2	1	0	1	1	0	0	0	1	0
"g22709"	18	31	6	5	25	17	16	32	16	12	34	11
"g2271"	36	44	21	6	25	39	24	37	42	10	49	15
"g22710"	0	0	0	0	0	0	0	0	0	0	0	0
"g22711"	0	0	0	0	0	0	0	0	0	0	0	0
"g22712"	0	0	0	0	0	0	0	0	0	0	1	0
"g22713"	0	0	0	0	0	0	0	0	0	0	0	0
"g22714"	5	21	8	4	9	15	2	19	12	3	13	5
"g22715"	0	0	0	0	0	1	0	0	0	0	0	0
"g22716"	0	0	0	0	7	0	0	0	0	0	0	0
"g22717"	0	0	0	0	0	0	0	0	0	0	0	0
"g22718"	9	22	18	13	12	26	28	61	26	23	60	5
"g22719"	14	35	20	11	32	30	18	30	36	17	21	4
"g2272"	0	0	0	0	0	0	0	0	0	0	0	0
"g22720"	0	0	0	0	0	0	0	0	0	0	0	0
"g22721"	14	18	1	5	24	15	8	31	6	2	28	5
"g22722"	44	68	77	60	57	75	55	73	102	49	43	9
"g22723"	0	0	0	0	0	0	0	0	0	0	0	0
"g22724"	1	1	8	0	0	1	0	0	2	0	4	0
"g22725"	0	0	0	0	0	0	0	0	0	0	0	0
"g22726"	0	0	0	0	0	7	0	0	0	0	0	0
"g22727"	18	18	3	33	21	39	22	16	47	30	35	3
"g22728"	0	0	0	7	0	0	0	0	0	0	0	0
"g22729"	0	0	0	0	0	0	0	0	0	0	0	0
"g2273"	53	97	44	20	66	66	17	88	72	18	45	6
"g22730"	3	5	10	5	13	17	8	15	3	8	10	16
"g22731"	43	33	46	31	14	47	32	51	30	11	47	9
"g22732"	11	3	0	0	5	4	1	7	1	4	9	1
"g22733"	0	0	1	0	9	9	1	2	1	6	23	0
"g22734"	0	0	0	0	2	0	0	1	0	3	16	0
"g22735"	0	0	0	0	0	0	0	1	0	0	0	0
"g22736"	25	25	24	11	25	29	18	24	47	18	31	4
"g22737"	31	27	16	6	64	48	38	24	31	4	41	10
"g22738"	134	121	127	54	125	139	94	132	177	39	121	12
"g22739"	0	0	0	0	0	0	0	0	0	0	0	0
"g2274"	1085	1578	988	809	1829	1514	882	1692	1556	641	1803	272
"g22740"	6	21	10	6	15	22	11	5	15	8	17	3
"g22741"	40	52	34	26	77	80	34	83	66	22	79	15
"g22742"	0	0	0	0	0	0	0	0	0	0	0	0
"g22743"	38	58	47	45	61	44	31	69	106	34	65	10
"g22744"	0	0	0	0	0	0	0	0	0	0	0	0
"g22745"	88	109	70	36	85	72	59	117	114	42	101	3
"g22746"	45	75	50	25	78	68	20	69	80	21	71	2
"g22747"	1	2	0	1	1	1	0	1	3	0	6	0
"g22748"	90	41	65	23	48	46	21	59	59	17	81	6
"g22749"	15	22	17	13	29	27	20	26	17	13	13	6
"g2275"	16	22	28	19	45	47	27	32	30	10	45	10
"g22750"	0	0	0	0	0	0	0	0	0	0	0	0
"g22751"	0	0	0	0	0	0	3	0	0	0	3	0
"g22752"	2848	3974	1809	1205	3281	3002	2346	3462	1912	814	3655	1060
"g22753"	64	97	52	14	94	95	69	62	68	29	103	33
"g22754"	1361	1342	983	1313	2580	2362	1358	1794	2051	646	2760	966
"g22755"	4	9	5	0	9	16	9	4	9	7	14	13
"g22756"	68	88	31	33	76	90	33	142	57	27	115	22
"g22757"	27	35	12	16	14	16	15	24	31	9	24	7
"g22758"	5	2	5	0	2	8	0	4	5	1	0	0
"g22759"	2	0	3	0	2	6	8	1	0	0	3	0
"g2276"	207	292	238	154	277	329	204	322	217	111	390	65
"g22760"	15	26	14	11	26	33	7	35	42	14	22	6
"g22761"	0	0	0	0	0	0	0	0	0	0	0	0
"g22762"	0	0	0	0	0	0	0	0	0	0	0	0
"g22763"	38	61	53	39	49	32	36	66	43	25	73	6
"g22764"	12	8	10	7	9	13	31	24	37	15	22	2
"g22765"	21	12	5	0	21	10	1	7	4	0	31	0
"g22766"	21	7	2	1	18	16	7	10	6	1	4	3
"g22767"	0	0	0	0	1	0	0	0	0	0	0	0
"g22768"	5	7	0	1	1	0	0	0	15	0	0	0
"g22769"	528	568	384	294	611	551	456	560	605	190	505	153
"g2277"	0	0	0	0	0	0	0	5	0	0	0	0
"g22770"	28	57	0	5	8	4	10	19	17	3	17	0
"g22771"	78	159	78	68	210	125	80	107	51	75	121	32
"g22772"	88	88	37	17	62	71	26	51	65	31	66	31
"g22773"	0	0	0	0	0	0	0	0	0	0	0	0
"g22774"	0	3	2	0	0	0	0	0	0	0	0	0
"g22775"	11	11	10	0	9	7	1	5	21	2	10	0
"g22776"	0	0	1	0	3	0	3	0	0	0	0	0
"g22777"	242	407	177	112	353	358	188	322	259	78	328	58
"g22778"	0	0	0	0	0	0	0	0	0	0	0	0
"g22779"	4	3	2	2	0	0	2	2	1	0	0	0
"g2278"	0	3	0	0	3	4	2	4	1	4	0	3
"g22780"	110	157	103	23	233	223	98	169	188	51	313	43
"g22781"	0	2	1	0	3	3	1	1	1	0	1	0
"g22782"	0	0	0	0	0	0	0	0	0	0	0	0
"g22783"	4	1	1	3	13	0	9	8	3	0	3	0
"g22784"	65	116	58	49	89	114	64	86	82	47	101	43
"g22785"	10	3	7	2	10	1	8	0	8	0	3	0
"g22786"	0	0	0	0	0	0	0	0	0	0	0	0
"g22787"	6	0	0	1	0	1	0	1	0	0	1	0
"g22788"	0	0	0	0	0	0	0	0	0	0	0	0
"g22789"	0	6	1	0	0	0	3	1	0	0	0	0
"g2279"	8	24	13	2	14	26	11	14	10	11	43	4
"g22790"	23	33	29	17	29	24	18	32	43	17	35	5
"g22791"	0	0	0	1	6	4	4	1	1	3	17	0
"g22792"	1	4	0	0	1	3	0	3	3	0	0	0
"g22793"	84	104	64	50	179	166	78	142	115	47	178	27
"g22794"	14	8	4	0	1	11	10	23	2	4	27	0
"g22795"	2	1	1	1	4	3	3	0	5	0	5	1
"g22796"	21	24	51	13	15	19	17	34	50	9	27	1
"g22797"	2	9	11	4	11	5	8	5	11	10	15	3
"g22798"	16	27	12	15	45	33	43	19	16	1	26	0
"g22799"	0	0	1	1	5	1	0	3	0	2	1	0
"g228"	1	4	1	1	12	15	6	22	10	2	4	1
"g2280"	1	5	3	2	5	1	1	2	5	0	1	0
"g22800"	1	7	5	3	23	8	8	13	8	3	14	7
"g22801"	0	0	0	0	0	0	0	0	0	0	0	0
"g22802"	0	0	0	0	0	3	0	0	2	0	0	0
"g22803"	69	53	54	22	99	64	31	90	58	10	63	6
"g22804"	1	3	2	0	0	1	1	11	1	2	2	0
"g22805"	0	0	0	0	0	0	0	0	0	0	0	0
"g22806"	0	0	0	0	0	0	0	2	0	0	8	0
"g22807"	19	11	8	4	13	7	5	15	14	5	10	1
"g22808"	0	0	0	0	0	0	0	0	0	0	0	0
"g22809"	0	0	0	0	0	0	0	1	0	0	0	0
"g2281"	47	45	44	19	94	94	53	83	43	26	59	3
"g22810"	29	26	11	12	16	25	19	39	33	7	45	7
"g22811"	78	129	51	62	183	134	76	143	160	66	195	12
"g22812"	38	89	62	42	55	94	28	54	66	31	40	9
"g22813"	1	6	0	2	0	0	0	0	7	0	11	0
"g22814"	1	0	0	0	2	1	0	0	0	0	0	0
"g22815"	1	2	5	2	6	5	2	22	12	2	10	0
"g22816"	0	2	0	0	0	0	0	0	0	0	0	0
"g22817"	0	0	0	0	0	0	0	0	0	0	0	0
"g22818"	5	26	1	5	7	4	4	11	7	7	18	1
"g22819"	26	36	36	20	42	37	15	41	56	20	52	3
"g2282"	11	10	4	3	7	13	6	9	15	4	13	2
"g22820"	0	0	0	0	0	0	0	0	0	0	0	0
"g22821"	0	1	7	0	0	0	0	0	0	0	0	0
"g22822"	1	14	5	1	8	11	7	1	6	2	7	1
"g22823"	8	7	7	4	8	4	5	14	16	1	6	2
"g22824"	0	0	3	0	0	0	0	0	0	0	0	0
"g22825"	48	22	19	22	30	31	41	38	20	14	38	2
"g22826"	20	41	15	18	49	36	18	32	20	13	24	0
"g22827"	2	0	4	2	0	3	1	3	4	2	0	20
"g22828"	37	62	40	19	42	66	22	41	52	22	48	15
"g22829"	0	6	2	1	6	8	3	4	7	6	10	0
"g2283"	0	0	0	0	0	0	0	0	0	0	0	0
"g22830"	0	0	0	0	1	0	0	0	3	0	0	0
"g22831"	0	1	0	0	0	0	0	0	0	0	0	0
"g22832"	21	20	8	1	18	10	3	11	23	7	9	1
"g22833"	0	0	0	0	0	0	0	0	0	0	0	0
"g22834"	8	3	0	0	4	1	1	3	3	3	2	0
"g22835"	0	0	7	0	0	0	0	0	0	0	0	0
"g22836"	0	0	0	0	0	0	0	3	0	0	0	0
"g22837"	0	0	2	1	3	0	6	1	1	0	7	0
"g22838"	0	0	0	0	1	2	0	1	0	1	0	0
"g22839"	0	0	0	0	1	0	0	0	1	0	1	0
"g2284"	0	0	0	0	0	4	0	0	0	0	0	0
"g22840"	32	38	22	17	31	28	29	43	57	19	32	1
"g22841"	0	8	0	13	8	11	1	27	14	0	27	6
"g22842"	12	8	4	18	12	16	29	9	22	1	4	2
"g22843"	56	94	52	48	61	59	72	83	85	31	96	7
"g22844"	0	0	1	0	4	2	1	1	5	2	3	0
"g22845"	0	2	0	0	0	1	0	0	0	0	0	0
"g22846"	0	3	0	0	0	0	1	0	1	0	1	0
"g22847"	0	0	0	0	0	0	0	0	0	0	0	0
"g22848"	7	3	1	0	2	7	1	1	4	3	0	0
"g22849"	21	13	15	23	18	34	16	17	42	4	19	4
"g2285"	19	21	37	13	39	15	22	24	17	11	8	15
"g22850"	4	0	0	0	6	0	0	1	0	0	5	0
"g22851"	1	1	0	0	1	0	0	2	0	18	0	0
"g22852"	1	4	3	0	5	4	2	6	7	0	4	4
"g22853"	0	0	0	0	0	0	0	0	0	0	0	0
"g22854"	0	0	0	0	0	0	0	0	0	0	0	0
"g22855"	96	211	112	120	202	209	162	231	157	66	168	28
"g22856"	336	550	279	178	491	560	330	671	364	181	537	56
"g22857"	6	6	5	0	1	5	5	11	4	0	2	0
"g22858"	0	1	0	0	0	0	0	1	1	0	0	0
"g22859"	0	0	0	0	0	0	0	0	0	0	2	0
"g2286"	0	0	0	0	0	0	0	0	2	0	0	0
"g22860"	0	1	1	1	1	1	0	2	0	0	1	0
"g22861"	50	29	35	13	70	65	31	53	41	10	61	11
"g22862"	0	0	0	0	0	0	0	0	0	0	0	0
"g22863"	0	0	0	0	0	0	0	0	0	0	0	0
"g22864"	0	0	0	0	0	0	6	0	0	0	0	0
"g22865"	53	85	78	53	121	94	52	89	87	20	57	20
"g22866"	0	0	0	0	0	0	0	0	0	0	0	0
"g22867"	4	0	0	0	0	0	0	0	0	0	0	0
"g22868"	2	0	2	2	1	1	3	1	2	0	3	0
"g22869"	975	1410	955	742	1715	1420	769	1710	1385	584	1614	290
"g2287"	8	16	11	5	12	11	10	16	19	9	13	0
"g22870"	120	116	111	91	237	134	119	159	130	78	192	62
"g22871"	1	11	7	5	3	7	1	5	8	1	8	0
"g22872"	125	201	166	129	199	189	140	227	211	74	217	40
"g22873"	340	648	389	262	708	808	404	778	595	218	796	157
"g22874"	110	180	89	69	148	173	110	185	159	51	221	35
"g22875"	3	2	2	3	6	0	4	1	8	2	3	0
"g22876"	1	5	4	4	7	2	9	4	1	2	8	2
"g22877"	12	23	13	8	4	7	3	23	8	1	8	3
"g22878"	17	23	29	19	30	43	27	54	29	19	70	11
"g22879"	0	0	0	0	0	0	0	7	0	0	0	0
"g2288"	4	3	0	2	19	5	16	5	2	4	5	0
"g22880"	111	125	110	83	188	176	110	197	126	35	176	59
"g22881"	11	42	12	20	55	41	31	55	24	16	37	5
"g22882"	0	0	0	0	0	0	0	0	0	2	0	0
"g22883"	18	17	9	11	20	12	11	28	26	3	23	1
"g22884"	12	21	20	6	8	21	4	5	13	7	28	0
"g22885"	0	1	0	0	0	0	0	0	0	0	0	0
"g22886"	135	203	128	105	157	154	88	242	180	51	137	39
"g22887"	11	1	0	0	0	0	1	0	0	0	9	0
"g22888"	12	33	22	9	18	13	9	26	13	7	16	0
"g22889"	6	6	8	2	12	7	8	16	9	20	11	2
"g2289"	7	14	9	2	9	3	6	9	13	2	4	0
"g22890"	20	15	7	2	12	6	2	8	21	7	28	5
"g22891"	82	82	46	31	55	79	33	84	75	23	95	24
"g22892"	35	35	18	15	35	32	9	18	31	12	42	3
"g22893"	36	61	51	45	49	73	45	63	53	23	67	16
"g22894"	0	0	1	0	0	0	0	0	0	0	1	7
"g22895"	0	0	0	0	2	0	0	0	0	0	0	0
"g22896"	5	1	0	1	1	0	0	2	1	0	1	0
"g22897"	28	43	29	20	56	50	19	63	63	30	46	7
"g22898"	41	33	7	43	40	58	33	41	49	9	39	7
"g22899"	0	0	0	0	0	0	0	0	0	0	0	0
"g229"	0	0	0	0	0	0	0	0	0	0	0	0
"g2290"	1	1	1	1	3	1	5	1	0	0	0	0
"g22900"	31	76	45	38	50	71	24	40	35	19	22	15
"g22901"	20	69	14	17	39	38	18	51	61	14	44	0
"g22902"	12	3	2	22	12	6	9	17	24	8	21	0
"g22903"	0	0	0	0	0	1	0	16	1	3	0	0
"g22904"	0	0	0	0	0	0	0	0	0	0	0	0
"g22905"	0	0	0	0	0	0	0	0	0	0	0	0
"g22906"	27	45	17	15	40	47	60	95	28	23	48	24
"g22907"	0	0	0	0	0	1	0	3	0	0	3	0
"g22908"	205	274	140	95	353	271	115	244	334	126	369	30
"g22909"	0	1	0	0	0	0	0	0	0	0	0	0
"g2291"	6	12	9	5	6	2	5	8	16	0	10	0
"g22910"	8	4	1	3	2	3	4	4	6	0	6	1
"g22911"	0	0	0	0	0	0	0	0	0	0	0	0
"g22912"	126	177	95	63	169	199	165	164	162	86	209	83
"g22913"	42	33	35	22	43	48	59	54	24	26	49	13
"g22914"	13	17	13	9	14	22	7	16	39	1	14	4
"g22915"	24	34	46	25	32	37	23	25	48	20	30	6
"g22916"	1	1	1	4	8	1	10	3	8	1	10	0
"g22917"	24	40	14	19	50	32	18	46	28	21	29	1
"g22918"	2	5	6	1	2	2	1	6	1	5	3	2
"g22919"	0	0	0	0	0	0	0	0	0	0	0	0
"g2292"	1	7	1	4	1	1	0	1	0	0	1	0
"g22920"	0	5	5	0	23	7	3	7	9	2	5	11
"g22921"	0	0	0	0	0	0	0	0	0	0	0	0
"g22922"	1	1	0	0	0	3	0	2	2	0	5	0
"g22923"	0	0	0	0	0	0	0	2	0	0	0	0
"g22924"	47	54	38	35	77	52	59	50	58	34	51	4
"g22925"	12	1	2	0	1	0	0	1	0	0	2	3
"g22926"	0	0	1	0	0	0	0	5	0	0	0	0
"g22927"	0	0	0	0	0	9	0	0	0	0	0	0
"g22928"	22	18	1	3	4	4	2	12	18	1	5	0
"g22929"	0	0	0	0	0	0	0	0	0	0	0	0
"g2293"	0	0	0	0	0	0	0	0	3	0	0	0
"g22930"	0	6	11	3	8	7	1	11	4	5	11	0
"g22931"	0	0	0	0	0	0	0	0	0	0	0	0
"g22932"	0	5	3	0	2	0	0	0	0	1	8	0
"g22933"	6	7	1	8	1	2	9	10	4	0	3	0
"g22934"	100	220	77	26	120	130	108	205	103	60	201	22
"g22935"	96	77	70	54	97	124	66	105	121	22	98	15
"g22936"	1	0	0	0	6	0	0	0	0	0	0	0
"g22937"	5	3	4	1	3	7	8	9	5	1	7	0
"g22938"	0	0	4	0	0	1	0	0	0	0	1	1
"g22939"	1	5	0	0	1	4	2	2	0	1	5	1
"g2294"	42	88	54	33	70	64	36	45	68	43	44	8
"g22940"	180	263	111	122	257	268	182	276	244	115	305	88
"g22941"	0	0	0	0	0	0	0	0	0	0	0	0
